STUID,DOB,GENDER,ETHNICITYID,ETHNICITY,CITYID,CITY,DISTRICTID,DISTRICT,FEEDERID,FEEDER,PROGRAMSTART,CODE,PROGRAM,DEGREEID,DEGREE,PROGRAMSTATUS,GRADDATE,PROGRAMEND,BREAK,ENROLLEDSEMESTER,SEMESTERCREDITSATTEMPTED,SEMESTERCREDITSEARNED,SEMESTERPOINTS,SEMESTERGPA,COURSECODE,COURSETITLE,COURSEGRADE,COURSECREDITS,COURSEPOINTS,COURSEGPA,COMMENTS,CGPA
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,11.25,3.71,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2011-1,3.00,3.00,12.00,3.70,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,A,3.00,12.00,4.00,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,10.50,3.54,CMPS3111,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,11.25,3.54,CMPS4151,NETWORK ENGINEERING,A-,3.00,11.25,3.75,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,12.00,3.71,CMPS3012,MANAGEMENT INFORMATION SYSTEM,A,3.00,12.00,4.00,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,11.25,3.71,CMPS3232,SYSTEMS ADMINISTRATION,A-,3.00,11.25,3.75,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,11.25,3.71,CMPS3252,ALGORITHMS,A-,3.00,11.25,3.75,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.70,CMPS4251,COMPUTER AND NETWORK SECURITY,B+,3.00,10.50,3.50,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,9.00,3.54,MATH3151,LINEAR ALGEBRA,B,3.00,9.00,3.00,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,10.50,3.71,CMPS3272,SYSTEMS ENGINEERING,B+,3.00,10.50,3.50,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2011-1,3.00,3.00,12.00,3.70,CMPS4191,ADVANCED WEB TECHNOLOGIES,A,3.00,12.00,4.00,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-1,3.00,3.00,11.25,3.54,MATH3251,CALCULUS III,A-,3.00,11.25,3.75,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2010-2,3.00,3.00,10.50,3.71,ENGL2105,COMMUNICATION SKILLS,B+,3.00,10.50,3.50,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.70,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,B+,3.00,10.50,3.50,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.70,CMPS4131,SOFTWARE ENGINEERING,B+,3.00,10.50,3.50,,3.67
3883,26/02/1990,M,13,Mestizo,"52,133",BENQUE VIEJO DEL CARMEN,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,16/06/2012,22/05/2012,-,2011-2,12.00,12.00,45.00,3.75,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75,,3.67
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-1,1.00,1.00,2.50,2.50,PHYS1015L,GENERAL PHYSICS I LAB,C+,1.00,2.50,2.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-2,3.00,3.00,9.00,3.17,ENGL2105,COMMUNICATION SKILLS,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-2,3.00,3.00,10.50,3.17,ENGL3155,TECHNICAL WRITING,B+,3.00,10.50,3.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2011-1,3.00,3.00,9.00,2.90,CMPS2111,SYSTEMS ANALYSIS,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2011-1,3.00,3.00,9.00,2.90,CMPS2171,DATABASE MANAGEMENT SYSTEMS I,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2013-2,3.00,3.00,7.50,2.50,CMPS3252,ALGORITHMS,C+,3.00,7.50,2.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2014-1,12.00,12.00,42.00,3.50,CMPS4992,PROFESSIONAL PRACTICE,B+,12.00,42.00,3.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-1,3.00,3.00,9.00,2.50,CMPS1131,PROGRAMMING I,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-2,3.00,3.00,9.00,3.17,CMPS3012,MANAGEMENT INFORMATION SYSTEM,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2013-1,3.00,3.00,6.00,2.75,CMPS3131,ADVANCED GUI PROGRAMMING,C,3.00,6.00,2.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2013-1,3.00,3.00,9.00,2.75,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-1,3.00,3.00,7.50,2.50,MATH2201,CALCULUS II,C+,3.00,7.50,2.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-1,3.00,3.00,6.00,2.50,PHYS1015,GENERAL PHYSICS I,C,3.00,6.00,2.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-2,3.00,3.00,3.00,3.17,CMPS1232,PRINCIPLES OF PROGRAMMING II,D,3.00,3.00,1.00,REPEAT,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2012-2,3.00,3.00,7.50,2.50,CMPS2212,GUI PROGRAMMING,C+,3.00,7.50,2.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2012-2,3.00,3.00,9.00,2.50,CMPS2252,OPERATING SYSTEMS,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2013-1,3.00,3.00,7.50,2.75,CMPS3111,PROGRAMMING LANGUAGES,C+,3.00,7.50,2.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2013-2,3.00,3.00,6.00,2.50,CMPS3272,SYSTEMS ENGINEERING,C,3.00,6.00,2.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2010-1,3.00,3.00,7.50,2.50,MGMT1014,FUNDAMENTALS OF MANAGEMENT,C+,3.00,7.50,2.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2012-1,3.00,3.00,7.50,2.40,CMPS2131,DATA STRUCTURES,C+,3.00,7.50,2.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2012-1,3.00,3.00,6.00,2.40,CMPS3151,TELECOMMUNICATION,C,3.00,6.00,2.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2012-1,3.00,3.00,6.00,2.40,MATH3151,LINEAR ALGEBRA,C,3.00,6.00,2.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2013-2,3.00,3.00,9.00,2.50,CMPS3232,SYSTEMS ADMINISTRATION,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2011-1,3.00,3.00,10.50,2.90,CMPS2191,NETWORKING 1,B+,3.00,10.50,3.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2012-1,3.00,3.00,9.00,2.40,CMPS4251,COMPUTER AND NETWORK SECURITY,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2012-2,3.00,3.00,6.00,2.50,CMPS2232,OBJECT ORIENTED SYSTEM DEVELOPMENT,C,3.00,6.00,2.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2013-2,3.00,0.00,0.00,2.50,CMPS4191,ADVANCED WEB TECHNOLOGIES,W,3.00,0.00,0.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2011-1,3.00,3.00,9.00,2.90,CMPS4211,ADVANCED PC REPAIR,B,3.00,9.00,3.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2011-1,3.00,3.00,6.00,2.90,MATH3251,CALCULUS III,C,3.00,6.00,2.00,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2011-2,3.00,3.00,10.50,3.50,CMPS1232,PRINCIPLES OF PROGRAMMING II,B+,3.00,10.50,3.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2012-1,3.00,3.00,7.50,2.40,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,C+,3.00,7.50,2.50,,2.79
3901,18/09/1987,M,12,Mayan,"53,848",-,393,CAYO,143,SACRED HEART JUNIOR COLLEGE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,07/02/2015,08/12/2014,-,2013-1,3.00,3.00,10.50,2.75,CMPS4111,DATABASE MANAGEMENT SYSTEMS II,B+,3.00,10.50,3.50,,2.79
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-1,3.00,3.00,6.00,3.25,CMPS3151,TELECOMMUNICATION,C,3.00,6.00,2.00,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-1,3.00,3.00,11.25,3.25,SPAN1015,LEVEL 1 BEGINNERS SPANISH,A-,3.00,11.25,3.75,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-2,3.00,3.00,11.25,3.35,CMPS3252,ALGORITHMS,A-,3.00,11.25,3.75,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.53,CMPS3131,ADVANCED GUI PROGRAMMING,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.53,CMPS3111,PROGRAMMING LANGUAGES,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.53,MATH3151,LINEAR ALGEBRA,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-1,3.00,3.00,11.25,3.25,CMPS2171,DATABASE MANAGEMENT SYSTEMS I,A-,3.00,11.25,3.75,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-2,3.00,3.00,9.00,3.35,CMPS3272,SYSTEMS ENGINEERING,B,3.00,9.00,3.00,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.53,CMPS4211,ADVANCED PC REPAIR,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.53,CMPS4991,SENIOR SEMINAR IN INFORMATION TECHNOLOGY,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-2,3.00,3.00,10.50,3.70,ENGL2105,COMMUNICATION SKILLS,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.53,CMPS4151,NETWORK ENGINEERING,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-1,3.00,3.00,11.25,3.53,CMPS4251,COMPUTER AND NETWORK SECURITY,A-,3.00,11.25,3.75,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-2,12.00,12.00,45.00,3.70,CMPS4992,PROFESSIONAL PRACTICE,A-,12.00,45.00,3.75,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-2,3.00,3.00,7.50,3.35,CMPS3232,SYSTEMS ADMINISTRATION,C+,3.00,7.50,2.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2011-1,3.00,3.00,10.50,3.53,CMPS4231,DIGITAL LOGIC & SIGNAL PROCESSING,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-1,3.00,3.00,10.50,3.25,MATH3251,CALCULUS III,B+,3.00,10.50,3.50,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-2,3.00,3.00,11.25,3.35,CMPS3012,MANAGEMENT INFORMATION SYSTEM,A-,3.00,11.25,3.75,,3.48
3933,11/09/1991,M,8,Creole,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,16/08/2010,BINT,Information Technology,13,Bachelor of Science,Graduated,24/06/2012,22/05/2012,-,2010-2,3.00,3.00,11.25,3.35,ENGL3155,TECHNICAL WRITING,A-,3.00,11.25,3.75,,3.48
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-2,3.00,3.00,6.00,2.67,CMPS1232,PRINCIPLES OF PROGRAMMING II,C,3.00,6.00,2.00,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-2,3.00,3.00,4.50,2.67,CMPS2252,OPERATING SYSTEMS,D+,3.00,4.50,1.50,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-2,3.00,3.00,10.50,2.67,EDUC3552,ADOLESCENT PSYCHOLOGY,B+,3.00,10.50,3.50,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-3,3.00,3.00,12.00,3.85,EDUC3141,INTRODUCTION TO CURRICULUM DEVELOPMENT,A,3.00,12.00,4.00,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-2,3.00,3.00,12.00,2.67,EDUC4256,MEASUREMENT AND EVALUATION,A,3.00,12.00,4.00,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-3,3.00,3.00,11.25,3.85,EDUC3302,INSTRUCTIONAL TECHNIQUES,A-,3.00,11.25,3.75,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-3,3.00,3.00,11.25,3.85,EDUC3451,PHILOSOPHY OF EDUCATION,A-,3.00,11.25,3.75,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-2,3.00,3.00,10.50,2.67,EDUC4153,PROFESSIONALISM IN EDUCATION,B+,3.00,10.50,3.50,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-3,3.00,3.00,11.25,3.85,EDUC3403,PSYCHOLOGY OF LEARNING,A-,3.00,11.25,3.75,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-3,3.00,3.00,12.00,3.85,EDUC3454,INSTRUCTIONAL TECHNOLOGY,A,3.00,12.00,4.00,,3.20
3952,14/12/1987,F,9,East Indian,"53,513",BELIZE DISTRICT,75,BELIZE,164,UNIVERSITY OF BELIZE,20/01/2014,BINT,Information Technology,13,Bachelor of Science,Dropped,,,-,2013-2,3.00,3.00,4.50,2.67,MATH1302,CALCULUS I,D+,3.00,4.50,1.50,,3.20
3963,31/01/1981,M,14,Oriental,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/01/2010,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2009-2,3.00,3.00,9.00,3.72,CMCN209,COMMUNICATION SKILLS,B,3.00,9.00,3.00,,3.72
3963,31/01/1981,M,14,Oriental,"52,997",BELMOPAN CITY,393,CAYO,164,UNIVERSITY OF BELIZE,18/01/2010,BINT,Information Technology,13,Bachelor of Science,Terminated,,,-,2009-2,3.00,3.00,11.25,3.72,CMPS360,MANAGEMENT INFORMATION SYSTEM,A-,3.00,11.25,3.75,,3.72
